name,hour,flow,Normalized Data,average_value
station4,2024/4/7 14:00,1,0.1,0.20512798428535461
station4,2024/4/7 15:00,2.372413793,0.237241379,0.1888003647327423
station4,2024/4/7 16:00,2,0.2,0.2596284747123718
station4,2024/4/7 17:00,1,0.1,0.2314567118883133
station4,2024/4/7 18:00,1,0.1,0.2600516676902771
station4,2024/4/7 19:00,9,0.9,0.23845061659812927
station4,2024/4/7 20:00,2,0.2,0.19883576035499573
station4,2024/4/7 21:00,1,0.1,0.1728031188249588
station4,2024/4/7 22:00,2.523809524,0.252380952,0.19607509672641754
station4,2024/4/7 23:00,1,0.1,0.1751200258731842
station4,2024/4/8 0:00,2,0.2,0.13012638688087463
station4,2024/4/8 1:00,1.293103448,0.129310345,0.1124018058180809
station4,2024/4/8 2:00,1.333333333,0.133333333,0.12270599603652954
station4,2024/4/8 3:00,1.196078431,0.119607843,0.11787962913513184
station4,2024/4/8 4:00,1,0.1,0.11128649860620499
station4,2024/4/8 5:00,1,0.1,0.11562842130661011
station4,2024/4/8 6:00,1.895652174,0.189565217,0.1192990392446518
station4,2024/4/8 7:00,2,0.2,0.12142165750265121
station4,2024/4/8 8:00,2,0.2,0.1614687591791153
station4,2024/4/8 9:00,5,0.5,0.23634323477745056
station4,2024/4/8 10:00,2,0.2,0.4046339988708496
station4,2024/4/8 11:00,1.857142857,0.185714286,0.2427171915769577
station4,2024/4/8 12:00,2,0.2,0.22201082110404968
station4,2024/4/8 13:00,3,0.3,0.16505877673625946
station4,2024/4/8 14:00,5,0.5,0.2011938989162445
station4,2024/4/8 15:00,2,0.2,0.23952718079090118
station4,2024/4/8 16:00,2.690322581,0.269032258,0.2809204161167145
station4,2024/4/8 17:00,3,0.3,0.18323811888694763
station4,2024/4/8 18:00,1,0.1,0.24819894134998322
station4,2024/4/8 19:00,5,0.5,0.17949284613132477
station4,2024/4/8 20:00,3,0.3,0.22967243194580078
station4,2024/4/8 21:00,3,0.3,0.16435079276561737
station4,2024/4/8 22:00,1,0.1,0.19115591049194336
station4,2024/4/8 23:00,2,0.2,0.174954354763031
station4,2024/4/9 0:00,1,0.1,0.12653228640556335
station4,2024/4/9 1:00,1.293103448,0.129310345,0.11551965773105621
station4,2024/4/9 2:00,1.333333333,0.133333333,0.1140100508928299
station4,2024/4/9 3:00,1.196078431,0.119607843,0.11968545615673065
station4,2024/4/9 4:00,1.153846154,0.115384615,0.11578263342380524
station4,2024/4/9 5:00,1,0.1,0.11518226563930511
station4,2024/4/9 6:00,3,0.3,0.12228723615407944
station4,2024/4/9 7:00,1,0.1,0.14471250772476196
station4,2024/4/9 8:00,2.385826772,0.238582677,0.11984596401453018
station4,2024/4/9 9:00,4,0.4,0.22693601250648499
station4,2024/4/9 10:00,5,0.5,0.39680030941963196
station4,2024/4/9 11:00,1,0.1,0.2238154411315918
station4,2024/4/9 12:00,2,0.2,0.20149607956409454
station4,2024/4/9 13:00,5,0.5,0.2318059206008911
station4,2024/4/9 14:00,1,0.1,0.2703828513622284
station4,2024/4/9 15:00,2,0.2,0.1981879472732544
station4,2024/4/9 16:00,2,0.2,0.2622094452381134
station4,2024/4/9 17:00,1,0.1,0.23950476944446564
station4,2024/4/9 18:00,2,0.2,0.23760883510112762
station4,2024/4/9 19:00,3,0.3,0.23582585155963898
station4,2024/4/9 20:00,4,0.4,0.2292875349521637
station4,2024/4/9 21:00,1,0.1,0.2291399985551834
station4,2024/4/9 22:00,1,0.1,0.2226722687482834
station4,2024/4/9 23:00,1,0.1,0.17615804076194763
station4,2024/4/10 0:00,1,0.1,0.13141795992851257
station4,2024/4/10 1:00,1.293103448,0.129310345,0.11840995401144028
station4,2024/4/10 2:00,1.333333333,0.133333333,0.11494839191436768
station4,2024/4/10 3:00,1.196078431,0.119607843,0.11898478120565414
station4,2024/4/10 4:00,1,0.1,0.11546888202428818
station4,2024/4/10 5:00,2,0.2,0.11457367241382599
station4,2024/4/10 6:00,1,0.1,0.11967869102954865
station4,2024/4/10 7:00,1,0.1,0.12464888393878937
station4,2024/4/10 8:00,2,0.2,0.12449951469898224
station4,2024/4/10 9:00,3.25974026,0.325974026,0.20481984317302704
station4,2024/4/10 10:00,2,0.2,0.515636682510376
station4,2024/4/10 11:00,1.857142857,0.185714286,0.1583857387304306
station4,2024/4/10 12:00,1,0.1,0.17090198397636414
station4,2024/4/10 13:00,5,0.5,0.19719870388507843
station4,2024/4/10 14:00,3,0.3,0.1823352873325348
station4,2024/4/10 15:00,1,0.1,0.22645966708660126
station4,2024/4/10 16:00,2.690322581,0.269032258,0.2255576103925705
station4,2024/4/10 17:00,2,0.2,0.16886954009532928
station4,2024/4/10 18:00,3,0.3,0.21737024188041687
station4,2024/4/10 19:00,1,0.1,0.16395005583763123
station4,2024/4/10 20:00,1,0.1,0.18462087213993073
station4,2024/4/10 21:00,3,0.3,0.2515890896320343
station4,2024/4/10 22:00,1,0.1,0.19130395352840424
station4,2024/4/10 23:00,1.837606838,0.183760684,0.15830811858177185
station4,2024/4/11 0:00,2,0.2,0.12988534569740295
station4,2024/4/11 1:00,1.293103448,0.129310345,0.11664668470621109
station4,2024/4/11 2:00,1.333333333,0.133333333,0.11216102540493011
station4,2024/4/11 3:00,1.196078431,0.119607843,0.12170078605413437
station4,2024/4/11 4:00,1.153846154,0.115384615,0.11004415899515152
station4,2024/4/11 5:00,1,0.1,0.11566457897424698
station4,2024/4/11 6:00,1.895652174,0.189565217,0.12043418735265732
station4,2024/4/11 7:00,5,0.5,0.1312570571899414
station4,2024/4/11 8:00,2.385826772,0.238582677,0.1408700942993164
station4,2024/4/11 9:00,2,0.2,0.1906656175851822
station4,2024/4/11 10:00,2,0.2,0.5349806547164917
station4,2024/4/11 11:00,1.857142857,0.185714286,0.19423048198223114
station4,2024/4/11 12:00,2.431372549,0.243137255,0.21758587658405304
station4,2024/4/11 13:00,4,0.4,0.22317445278167725
station4,2024/4/11 14:00,3,0.3,0.22336497902870178
station4,2024/4/11 15:00,1,0.1,0.20693328976631165
station4,2024/4/11 16:00,3,0.3,0.2116115838289261
station4,2024/4/11 17:00,2.873333333,0.287333333,0.186347097158432
station4,2024/4/11 18:00,2.340425532,0.234042553,0.1729317605495453
station4,2024/4/11 19:00,2,0.2,0.21267938613891602
station4,2024/4/11 20:00,2,0.2,0.24948444962501526
station4,2024/4/11 21:00,3.134502924,0.313450292,0.19731295108795166
station4,2024/4/11 22:00,1,0.1,0.151223286986351
station4,2024/4/11 23:00,1,0.1,0.14444589614868164
station4,2024/4/12 0:00,2,0.2,0.1301429569721222
station4,2024/4/12 1:00,1,0.1,0.11333364248275757
station4,2024/4/12 2:00,1.333333333,0.133333333,0.10954809188842773
station4,2024/4/12 3:00,1.196078431,0.119607843,0.11974899470806122
station4,2024/4/12 4:00,1,0.1,0.1170290932059288
station4,2024/4/12 5:00,2,0.2,0.11273156106472015
station4,2024/4/12 6:00,2,0.2,0.11580593883991241
station4,2024/4/12 7:00,3,0.3,0.13028523325920105
station4,2024/4/12 8:00,2.385826772,0.238582677,0.12684816122055054
station4,2024/4/12 9:00,1,0.1,0.18561430275440216
station4,2024/4/12 10:00,5,0.5,0.2691884934902191
station4,2024/4/12 11:00,2,0.2,0.17322653532028198
station4,2024/4/12 12:00,1,0.1,0.1702028512954712
station4,2024/4/12 13:00,2,0.2,0.1663239747285843
station4,2024/4/12 14:00,1,0.1,0.21223752200603485
station4,2024/4/12 15:00,1,0.1,0.2193891704082489
station4,2024/4/12 16:00,2.690322581,0.269032258,0.17634811997413635
station4,2024/4/12 17:00,2,0.2,0.2529982030391693
station4,2024/4/12 18:00,1,0.1,0.21009385585784912
station4,2024/4/12 19:00,1,0.1,0.14822982251644135
station4,2024/4/12 20:00,1,0.1,0.19413705170154572
station4,2024/4/12 21:00,3,0.3,0.22466103732585907
station4,2024/4/12 22:00,3,0.3,0.16715696454048157
station4,2024/4/12 23:00,2,0.2,0.1694382131099701
station4,2024/4/13 0:00,1,0.1,0.12822556495666504
station4,2024/4/13 1:00,1.293103448,0.129310345,0.11557598412036896
station4,2024/4/13 2:00,1.333333333,0.133333333,0.12175699323415756
station4,2024/4/13 3:00,1.196078431,0.119607843,0.12342116981744766
station4,2024/4/13 4:00,1.153846154,0.115384615,0.12189146131277084
station4,2024/4/13 5:00,2,0.2,0.11762823164463043
station4,2024/4/13 6:00,1,0.1,0.1198153868317604
station4,2024/4/13 7:00,2,0.2,0.1225300282239914
station4,2024/4/13 8:00,2.385826772,0.238582677,0.14583566784858704
station4,2024/4/13 9:00,2,0.2,0.15224507451057434
station4,2024/4/13 10:00,2,0.2,0.33033886551856995
station4,2024/4/13 11:00,1.857142857,0.185714286,0.23485302925109863
station4,2024/4/13 12:00,3,0.3,0.16524820029735565
station4,2024/4/13 13:00,4,0.4,0.2127876579761505
station4,2024/4/13 14:00,1,0.1,0.22161468863487244
station4,2024/4/13 15:00,3,0.3,0.2528019845485687
station4,2024/4/13 16:00,1,0.1,0.1965295523405075
station4,2024/4/13 17:00,1,0.1,0.19380265474319458
station4,2024/4/13 18:00,3,0.3,0.17121142148971558
station4,2024/4/13 19:00,1,0.1,0.18545269966125488
station4,2024/4/13 20:00,1,0.1,0.21006539463996887
station4,2024/4/13 21:00,2,0.2,0.21368317306041718
station4,2024/4/13 22:00,2,0.2,0.14453962445259094
station4,2024/4/13 23:00,2,0.2,0.13540518283843994
station4,2024/4/14 0:00,1.794871795,0.179487179,0.12693578004837036
station4,2024/4/14 1:00,1.293103448,0.129310345,0.11425229161977768
station4,2024/4/14 2:00,1.333333333,0.133333333,0.11353351175785065
station4,2024/4/14 3:00,1,0.1,0.11809398233890533
station4,2024/4/14 4:00,1.153846154,0.115384615,0.11253535747528076
station4,2024/4/14 5:00,1,0.1,0.11670807749032974
station4,2024/4/14 6:00,1.895652174,0.189565217,0.1179959774017334
station4,2024/4/14 7:00,2,0.2,0.13564364612102509
station4,2024/4/14 8:00,1,0.1,0.12971898913383484
station4,2024/4/14 9:00,3,0.3,0.14684653282165527
station4,2024/4/14 10:00,1,0.1,0.28649401664733887
station4,2024/4/14 11:00,1,0.1,0.2074647694826126
station4,2024/4/14 12:00,1,0.1,0.1835329234600067
station4,2024/4/14 13:00,2,0.2,0.18251213431358337
station4,2024/4/14 14:00,3.377245509,0.337724551,0.2253415584564209
station4,2024/4/14 15:00,3,0.3,0.2288437783718109
station4,2024/4/14 16:00,1,0.1,0.13835065066814423
station4,2024/4/14 17:00,2,0.2,0.22333545982837677
station4,2024/4/14 18:00,2.340425532,0.234042553,0.22857840359210968
station4,2024/4/14 19:00,2,0.2,0.1389741152524948
station4,2024/4/14 20:00,3.727272727,0.372727273,0.16354863345623016
station4,2024/4/14 21:00,3,0.3,0.22523260116577148
station4,2024/4/14 22:00,2.523809524,0.252380952,0.16338416934013367
station4,2024/4/14 23:00,2,0.2,0.13714627921581268
station4,2024/4/15 0:00,2,0.2,0.12206049263477325
station4,2024/4/15 1:00,1.293103448,0.129310345,0.1118239015340805
station4,2024/4/15 2:00,1.333333333,0.133333333,0.11460711061954498
station4,2024/4/15 3:00,1.196078431,0.119607843,0.1151680201292038
station4,2024/4/15 4:00,1,0.1,0.11238738149404526
station4,2024/4/15 5:00,1,0.1,0.11667510122060776
station4,2024/4/15 6:00,1,0.1,0.11757057905197144
station4,2024/4/15 7:00,1,0.1,0.12785807251930237
station4,2024/4/15 8:00,2.385826772,0.238582677,0.1454494744539261
station4,2024/4/15 9:00,3,0.3,0.14479990303516388
station4,2024/4/15 10:00,3,0.3,0.5506507158279419
station4,2024/4/15 11:00,1,0.1,0.13980577886104584
station4,2024/4/15 12:00,4,0.4,0.21127787232398987
station4,2024/4/15 13:00,3,0.3,0.27685409784317017
station4,2024/4/15 14:00,4,0.4,0.2519059479236603
station4,2024/4/15 15:00,2,0.2,0.24799902737140656
station4,2024/4/15 16:00,3,0.3,0.2465272694826126
station4,2024/4/15 17:00,3,0.3,0.2758398950099945
station4,2024/4/15 18:00,1,0.1,0.2905122637748718
station4,2024/4/15 19:00,1,0.1,0.17834381759166718
station4,2024/4/15 20:00,3,0.3,0.24703915417194366
station4,2024/4/15 21:00,3,0.3,0.20536716282367706
station4,2024/4/15 22:00,2,0.2,0.17462903261184692
station4,2024/4/15 23:00,1,0.1,0.14989256858825684
station4,2024/4/16 0:00,1.794871795,0.179487179,0.12910623848438263
station4,2024/4/16 1:00,2,0.2,0.11648081243038177
station4,2024/4/16 2:00,1.333333333,0.133333333,0.11446835100650787
station4,2024/4/16 3:00,1.196078431,0.119607843,0.11966522783041
station4,2024/4/16 4:00,1,0.1,0.11492674052715302
station4,2024/4/16 5:00,2,0.2,0.11445870250463486
station4,2024/4/16 6:00,1,0.1,0.1173686608672142
station4,2024/4/16 7:00,2,0.2,0.12495782226324081
station4,2024/4/16 8:00,1,0.1,0.1498737931251526
station4,2024/4/16 9:00,2,0.2,0.20505300164222717
station4,2024/4/16 10:00,7,0.7,0.5120303630828857
station4,2024/4/16 11:00,1,0.1,0.17759737372398376
station4,2024/4/16 12:00,2.431372549,0.243137255,0.20010288059711456
station4,2024/4/16 13:00,3,0.3,0.18278905749320984
station4,2024/4/16 14:00,3,0.3,0.30470141768455505
station4,2024/4/16 15:00,1,0.1,0.1778784692287445
station4,2024/4/16 16:00,1,0.1,0.24708911776542664
station4,2024/4/16 17:00,2,0.2,0.20010530948638916
station4,2024/4/16 18:00,2.340425532,0.234042553,0.24492213129997253
station4,2024/4/16 19:00,1,0.1,0.22251243889331818
station4,2024/4/16 20:00,1,0.1,0.21709981560707092
station4,2024/4/16 21:00,4,0.4,0.18581794202327728
station4,2024/4/16 22:00,3,0.3,0.19940772652626038
station4,2024/4/16 23:00,1,0.1,0.16798199713230133
station4,2024/4/17 0:00,1,0.1,0.13024060428142548
station4,2024/4/17 1:00,1,0.1,0.11302267014980316
station4,2024/4/17 2:00,1.333333333,0.133333333,0.13137465715408325
station4,2024/4/17 3:00,1.196078431,0.119607843,0.12211298942565918
station4,2024/4/17 4:00,1,0.1,0.11182326078414917
station4,2024/4/17 5:00,1,0.1,0.11759158223867416
station4,2024/4/17 6:00,2,0.2,0.11796940863132477
station4,2024/4/17 7:00,2,0.2,0.1292206197977066
station4,2024/4/17 8:00,1,0.1,0.14116570353507996
station4,2024/4/17 9:00,1,0.1,0.18786779046058655
station4,2024/4/17 10:00,2,0.2,0.40150904655456543
station4,2024/4/17 11:00,1,0.1,0.22855167090892792
station4,2024/4/17 12:00,2,0.2,0.18026196956634521
station4,2024/4/17 13:00,1,0.1,0.21300148963928223
station4,2024/4/17 14:00,5,0.5,0.19252194464206696
station4,2024/4/17 15:00,2,0.2,0.2528086006641388
station4,2024/4/17 16:00,1,0.1,0.24836449325084686
station4,2024/4/17 17:00,1,0.1,0.18893952667713165
station4,2024/4/17 18:00,2,0.2,0.17442668974399567
station4,2024/4/17 19:00,2,0.2,0.1931123435497284
station4,2024/4/17 20:00,3,0.3,0.18233714997768402
station4,2024/4/17 21:00,6,0.6,0.21751558780670166
station4,2024/4/17 22:00,2.523809524,0.252380952,0.17792055010795593
station4,2024/4/17 23:00,2,0.2,0.15407496690750122
station4,2024/4/18 0:00,2,0.2,0.13003942370414734
station4,2024/4/18 1:00,1.293103448,0.129310345,0.11501599848270416
station4,2024/4/18 2:00,1.333333333,0.133333333,0.1128825917840004
station4,2024/4/18 3:00,1,0.1,0.1167827621102333
station4,2024/4/18 4:00,1.153846154,0.115384615,0.1136966347694397
station4,2024/4/18 5:00,2,0.2,0.11621616780757904
station4,2024/4/18 6:00,1.895652174,0.189565217,0.1192435622215271
station4,2024/4/18 7:00,2,0.2,0.12962685525417328
station4,2024/4/18 8:00,2.385826772,0.238582677,0.16546206176280975
station4,2024/4/18 9:00,3.25974026,0.325974026,0.20513741672039032
station4,2024/4/18 10:00,2,0.2,0.3865295350551605
station4,2024/4/18 11:00,1.857142857,0.185714286,0.23531930148601532
station4,2024/4/18 12:00,2,0.2,0.2061329334974289
station4,2024/4/18 13:00,5,0.5,0.2326996773481369
station4,2024/4/18 14:00,1,0.1,0.18885599076747894
station4,2024/4/18 15:00,2,0.2,0.2998250424861908
station4,2024/4/18 16:00,2.690322581,0.269032258,0.26442307233810425
station4,2024/4/18 17:00,2.873333333,0.287333333,0.18685851991176605
station4,2024/4/18 18:00,2.340425532,0.234042553,0.2502621114253998
station4,2024/4/18 19:00,1,0.1,0.21005627512931824
station4,2024/4/18 20:00,3,0.3,0.19048862159252167
station4,2024/4/18 21:00,4,0.4,0.20187163352966309
station4,2024/4/18 22:00,4,0.4,0.16170278191566467
station4,2024/4/18 23:00,1,0.1,0.15087203681468964
station4,2024/4/19 0:00,1,0.1,0.13059155642986298
station4,2024/4/19 1:00,1,0.1,0.11304779350757599
station4,2024/4/19 2:00,1.333333333,0.133333333,0.11331887543201447
station4,2024/4/19 3:00,1.196078431,0.119607843,0.11740586906671524
station4,2024/4/19 4:00,2,0.2,0.10998065769672394
station4,2024/4/19 5:00,1,0.1,0.11935156583786011
station4,2024/4/19 6:00,1.895652174,0.189565217,0.11673174798488617
station4,2024/4/19 7:00,3,0.3,0.12829288840293884
station4,2024/4/19 8:00,2,0.2,0.1411001980304718
station4,2024/4/19 9:00,1,0.1,0.16229936480522156
station4,2024/4/19 10:00,4,0.4,0.49297648668289185
station4,2024/4/19 11:00,1,0.1,0.23906700313091278
station4,2024/4/19 12:00,1,0.1,0.16672830283641815
station4,2024/4/19 13:00,4,0.4,0.20407560467720032
station4,2024/4/19 14:00,2,0.2,0.2199028730392456
station4,2024/4/19 15:00,1,0.1,0.336638867855072
station4,2024/4/19 16:00,2.690322581,0.269032258,0.22064094245433807
station4,2024/4/19 17:00,2.873333333,0.287333333,0.23027491569519043
station4,2024/4/19 18:00,2,0.2,0.27000361680984497
station4,2024/4/19 19:00,2,0.2,0.19772647321224213
station4,2024/4/19 20:00,1,0.1,0.1546221524477005
station4,2024/4/19 21:00,3,0.3,0.13877993822097778
station4,2024/4/19 22:00,2,0.2,0.17045509815216064
station4,2024/4/19 23:00,1,0.1,0.13852828741073608
station4,2024/4/20 0:00,1,0.1,0.12719683349132538
station4,2024/4/20 1:00,1.293103448,0.129310345,0.1164635568857193
station4,2024/4/20 2:00,1.333333333,0.133333333,0.11451202630996704
station4,2024/4/20 3:00,1.196078431,0.119607843,0.12413991987705231
station4,2024/4/20 4:00,1.153846154,0.115384615,0.11302150785923004
station4,2024/4/20 5:00,1,0.1,0.11530236899852753
station4,2024/4/20 6:00,1,0.1,0.11708573997020721
station4,2024/4/20 7:00,2,0.2,0.15633723139762878
station4,2024/4/20 8:00,2.385826772,0.238582677,0.163417786359787
station4,2024/4/20 9:00,3.25974026,0.325974026,0.2071659117937088
station4,2024/4/20 10:00,1,0.1,0.4426802098751068
station4,2024/4/20 11:00,1,0.1,0.20960292220115662
station4,2024/4/20 12:00,2,0.2,0.22972384095191956
station4,2024/4/20 13:00,2,0.2,0.21173271536827087
station4,2024/4/20 14:00,2,0.2,0.1997137814760208
station4,2024/4/20 15:00,1,0.1,0.23416566848754883
station4,2024/4/20 16:00,3,0.3,0.21260130405426025
station4,2024/4/20 17:00,1,0.1,0.2103874683380127
station4,2024/4/20 18:00,2.340425532,0.234042553,0.16892263293266296
station4,2024/4/20 19:00,4,0.4,0.20726585388183594
station4,2024/4/20 20:00,3.727272727,0.372727273,0.25141578912734985
station4,2024/4/20 21:00,2,0.2,0.1828937530517578
station4,2024/4/20 22:00,1,0.1,0.20976682007312775
station4,2024/4/20 23:00,2,0.2,0.13607266545295715
station4,2024/4/21 0:00,1.794871795,0.179487179,0.12535670399665833
station4,2024/4/21 1:00,1.293103448,0.129310345,0.11434272676706314
station4,2024/4/21 2:00,1.333333333,0.133333333,0.11212277412414551
station4,2024/4/21 3:00,1.196078431,0.119607843,0.11723838001489639
station4,2024/4/21 4:00,1.153846154,0.115384615,0.11165342479944229
station4,2024/4/21 5:00,1,0.1,0.11393878608942032
station4,2024/4/21 6:00,1,0.1,0.11941908299922943
station4,2024/4/21 7:00,2,0.2,0.13271385431289673
station4,2024/4/21 8:00,2,0.2,0.14313659071922302
station4,2024/4/21 9:00,3.25974026,0.325974026,0.202703595161438
station4,2024/4/21 10:00,4,0.4,0.28568264842033386
station4,2024/4/21 11:00,1,0.1,0.21364068984985352
station4,2024/4/21 12:00,1,0.1,0.21147370338439941
station4,2024/4/21 13:00,1,0.1,0.18845561146736145
station4,2024/4/21 14:00,3,0.3,0.2388521432876587
station4,2024/4/21 15:00,1,0.1,0.21122178435325623
station4,2024/4/21 16:00,1,0.1,0.20105235278606415
station4,2024/4/21 17:00,5,0.5,0.1821674406528473
station4,2024/4/21 18:00,3,0.3,0.24494656920433044
station4,2024/4/21 19:00,3,0.3,0.1779453456401825
station4,2024/4/21 20:00,6,0.6,0.22895292937755585
station4,2024/4/21 21:00,3,0.3,0.2451334446668625
station4,2024/4/21 22:00,1,0.1,0.17100240290164948
station4,2024/4/21 23:00,2,0.2,0.1486794650554657
station4,2024/4/22 0:00,1,0.1,0.12939462065696716
station4,2024/4/22 1:00,1.293103448,0.129310345,0.11738326400518417
station4,2024/4/22 2:00,1.333333333,0.133333333,0.11471065133810043
station4,2024/4/22 3:00,1.196078431,0.119607843,0.12569157779216766
station4,2024/4/22 4:00,1.153846154,0.115384615,0.11302506923675537
station4,2024/4/22 5:00,1,0.1,0.11576129496097565
station4,2024/4/22 6:00,1.895652174,0.189565217,0.12208622694015503
station4,2024/4/22 7:00,2,0.2,0.14515194296836853
station4,2024/4/22 8:00,1,0.1,0.12384853512048721
station4,2024/4/22 9:00,1,0.1,0.2653900980949402
station4,2024/4/22 10:00,3,0.3,0.411816269159317
station4,2024/4/22 11:00,1,0.1,0.23626044392585754
station4,2024/4/22 12:00,1,0.1,0.21516628563404083
station4,2024/4/22 13:00,4,0.4,0.20319370925426483
station4,2024/4/22 14:00,3,0.3,0.2504989504814148
station4,2024/4/22 15:00,5,0.5,0.26024970412254333
station4,2024/4/22 16:00,1,0.1,0.26369336247444153
station4,2024/4/22 17:00,2.873333333,0.287333333,0.21530815958976746
station4,2024/4/22 18:00,1,0.1,0.2949208617210388
station4,2024/4/22 19:00,3,0.3,0.17901980876922607
station4,2024/4/22 20:00,2,0.2,0.22906307876110077
station4,2024/4/22 21:00,2,0.2,0.22279326617717743
station4,2024/4/22 22:00,1,0.1,0.1529504358768463
station4,2024/4/22 23:00,1,0.1,0.09842058271169662
station4,2024/4/23 0:00,1,0.1,0.12983523309230804
station4,2024/4/23 1:00,1.293103448,0.129310345,0.11211047321557999
station4,2024/4/23 2:00,1.333333333,0.133333333,0.11059878766536713
station4,2024/4/23 3:00,1.196078431,0.119607843,0.1280476152896881
station4,2024/4/23 4:00,1.153846154,0.115384615,0.11575941741466522
station4,2024/4/23 5:00,1,0.1,0.11164353787899017
station4,2024/4/23 6:00,2,0.2,0.12158562988042831
station4,2024/4/23 7:00,1,0.1,0.14281389117240906
station4,2024/4/23 8:00,2.385826772,0.238582677,0.18604008853435516
station4,2024/4/23 9:00,1,0.1,0.20297718048095703
station4,2024/4/23 10:00,4,0.4,0.4769774377346039
station4,2024/4/23 11:00,1,0.1,0.2264697104692459
station4,2024/4/23 12:00,2,0.2,0.18837517499923706
station4,2024/4/23 13:00,4,0.4,0.16191837191581726
station4,2024/4/23 14:00,6,0.6,0.17237964272499084
station4,2024/4/23 15:00,1,0.1,0.2139112502336502
station4,2024/4/23 16:00,2.690322581,0.269032258,0.2262636423110962
station4,2024/4/23 17:00,1,0.1,0.21117742359638214
station4,2024/4/23 18:00,4,0.4,0.2330150306224823
station4,2024/4/23 19:00,1,0.1,0.20147863030433655
station4,2024/4/23 20:00,4,0.4,0.2433609664440155
station4,2024/4/23 21:00,2,0.2,0.21754217147827148
station4,2024/4/23 22:00,1,0.1,0.15531852841377258
station4,2024/4/23 23:00,1.837606838,0.183760684,0.16307677328586578
station4,2024/4/24 0:00,1,0.1,0.12757393717765808
station4,2024/4/24 1:00,1,0.1,0.11297855526208878
station4,2024/4/24 2:00,1.333333333,0.133333333,0.1151147335767746
station4,2024/4/24 3:00,1.196078431,0.119607843,0.11762042343616486
station4,2024/4/24 4:00,1,0.1,0.1163540706038475
station4,2024/4/24 5:00,1,0.1,0.11378224939107895
station4,2024/4/24 6:00,3,0.3,0.11735153198242188
station4,2024/4/24 7:00,2,0.2,0.12732750177383423
station4,2024/4/24 8:00,2,0.2,0.1411667764186859
station4,2024/4/24 9:00,2,0.2,0.20240816473960876
station4,2024/4/24 10:00,4,0.4,0.4137272834777832
station4,2024/4/24 11:00,1.857142857,0.185714286,0.18089547753334045
station4,2024/4/24 12:00,2,0.2,0.2129526436328888
station4,2024/4/24 13:00,1,0.1,0.1958889663219452
station4,2024/4/24 14:00,3.377245509,0.337724551,0.16318842768669128
station4,2024/4/24 15:00,4,0.4,0.2543472647666931
station4,2024/4/24 16:00,1,0.1,0.20255570113658905
station4,2024/4/24 17:00,2.873333333,0.287333333,0.2564665973186493
station4,2024/4/24 18:00,3,0.3,0.21229562163352966
station4,2024/4/24 19:00,3,0.3,0.24039416015148163
station4,2024/4/24 20:00,5,0.5,0.17389176785945892
station4,2024/4/24 21:00,3,0.3,0.2102804183959961
station4,2024/4/24 22:00,2,0.2,0.1772250086069107
station4,2024/4/24 23:00,1.837606838,0.183760684,0.16918888688087463
station4,2024/4/25 0:00,1,0.1,0.1407470852136612
station4,2024/4/25 1:00,1.293103448,0.129310345,0.11243085563182831
station4,2024/4/25 2:00,1.333333333,0.133333333,0.11184737831354141
station4,2024/4/25 3:00,1.196078431,0.119607843,0.1202550157904625
station4,2024/4/25 4:00,1,0.1,0.12056014686822891
station4,2024/4/25 5:00,1,0.1,0.11698679625988007
station4,2024/4/25 6:00,1.895652174,0.189565217,0.12050159275531769
station4,2024/4/25 7:00,3,0.3,0.13145139813423157
station4,2024/4/25 8:00,1,0.1,0.16922374069690704
station4,2024/4/25 9:00,1,0.1,0.21626630425453186
station4,2024/4/25 10:00,3,0.3,0.4611518383026123
station4,2024/4/25 11:00,2,0.2,0.18365274369716644
station4,2024/4/25 12:00,1,0.1,0.18387505412101746
station4,2024/4/25 13:00,4,0.4,0.18167029321193695
station4,2024/4/25 14:00,1,0.1,0.2223924845457077
station4,2024/4/25 15:00,2.372413793,0.237241379,0.22078116238117218
station4,2024/4/25 16:00,2.690322581,0.269032258,0.21084937453269958
station4,2024/4/25 17:00,2,0.2,0.2588335871696472
station4,2024/4/25 18:00,2,0.2,0.125034898519516
station4,2024/4/25 19:00,3.126506024,0.312650602,0.17499974370002747
station4,2024/4/25 20:00,2,0.2,0.16106881201267242
station4,2024/4/25 21:00,2,0.2,0.18187734484672546
station4,2024/4/25 22:00,2,0.2,0.1753668487071991
station4,2024/4/25 23:00,1,0.1,0.17146986722946167
station4,2024/4/26 0:00,1.794871795,0.179487179,0.1338423490524292
station4,2024/4/26 1:00,1.293103448,0.129310345,0.11111271381378174
station4,2024/4/26 2:00,1.333333333,0.133333333,0.12073718011379242
station4,2024/4/26 3:00,1.196078431,0.119607843,0.13577112555503845
station4,2024/4/26 4:00,1.153846154,0.115384615,0.11662556976079941
station4,2024/4/26 5:00,1,0.1,0.11378618329763412
station4,2024/4/26 6:00,1.895652174,0.189565217,0.11835465580224991
station4,2024/4/26 7:00,2,0.2,0.12341994047164917
station4,2024/4/26 8:00,1,0.1,0.14529061317443848
station4,2024/4/26 9:00,1,0.1,0.1601012647151947
station4,2024/4/26 10:00,1,0.1,0.433967262506485
station4,2024/4/26 11:00,1,0.1,0.17485682666301727
station4,2024/4/26 12:00,2,0.2,0.19164277613162994
station4,2024/4/26 13:00,2,0.2,0.1572708785533905
station4,2024/4/26 14:00,1,0.1,0.1912182867527008
