sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,average_value
0.11861958,0.10283099,0.18896458,0.12410821,0.15825917,0.14159703,0.27627888,0.01925688,0.26392475,0.14690973,0.15407496690750122
0.12943274,0.142731,0.1403843,0.13362001,0.13330168,0.11021492,0.12969339,0.13157424,0.13025557,0.11918624,0.13003942370414734
0.11982993,0.10411711,0.12469035,0.1128135,0.12757988,0.115954794,0.10296372,0.11627455,0.10847374,0.1174623,0.11501599848270416
0.10065346,0.101943605,0.1200795,0.111924,0.12295224,0.11650701,0.10829431,0.11499306,0.113783404,0.11769535,0.1128825917840004
0.12565249,0.116039336,0.12004515,0.105240285,0.12395467,0.1237599,0.12072923,0.1010903,0.10536346,0.12595266,0.1167827621102333
0.1274749,0.10966993,0.113634884,0.11340036,0.117419355,0.12394192,0.11215276,0.1002612,0.09328435,0.12572667,0.1136966347694397
0.12121108,0.11759109,0.118522175,0.10858904,0.109247066,0.1270253,0.10995019,0.12207283,0.11014573,0.117807284,0.11621616780757904
0.12437994,0.11640108,0.11314618,0.12271453,0.11885137,0.109480776,0.12323157,0.12037234,0.11526019,0.12859762,0.1192435622215271
0.11306479,0.117325574,0.12179987,0.1659724,0.11895422,0.12253549,0.096319236,0.18027383,0.13956712,0.120455936,0.12962685525417328
0.16738702,0.26255876,0.1754537,0.12041117,0.100547284,0.28762436,0.11386764,0.13960701,0.15070932,0.1364545,0.16546206176280975
0.20027018,0.099361256,0.19026741,0.19015248,0.20843968,0.2094505,0.29729643,0.20833212,0.14167076,0.3061336,0.20513741672039032
0.34988162,0.44512904,0.62955207,0.09496935,0.40148833,0.30118534,0.20744364,0.80642897,0.100465015,0.5287521,0.3865295350551605
0.21011908,0.28869483,0.19610654,0.34191516,0.2117301,0.42198333,0.18848863,0.10054676,0.19935492,0.19425374,0.23531930148601532
0.33070794,0.17953336,0.19183081,0.17943098,0.30300763,0.1968046,0.17846829,0.10928828,0.19187081,0.20038651,0.2061329334974289
0.16299273,0.194265,0.20104583,0.20380242,0.18495688,0.3867173,0.20176831,0.19295074,0.1717801,0.42671758,0.2326996773481369
0.09831453,0.10325911,0.2019692,0.091597974,0.19768585,0.16972256,0.1700146,0.09566439,0.44458815,0.31574354,0.18885599076747894
0.20646948,0.20579088,0.20676723,0.5223938,0.09794262,0.19677804,0.49892685,0.48562616,0.21069014,0.36686516,0.2998250424861908
0.19555174,0.10150941,0.19554873,0.42912975,0.20837073,0.40332732,0.3137647,0.40771043,0.19282684,0.19649124,0.26442307233810425
0.18970524,0.20427196,0.21416442,0.20469193,0.2765336,0.22890449,0.09817365,0.14411327,0.106930174,0.20109653,0.18685851991176605
0.21128002,0.500806,0.29055873,0.09931369,0.10262468,0.41519257,0.20223932,0.099673435,0.20183687,0.37909606,0.2502621114253998
0.09604495,0.2886757,0.099003114,0.19606327,0.2060541,0.22144794,0.20523365,0.3130045,0.27790818,0.19712733,0.21005627512931824
0.10325988,0.102886625,0.095044576,0.21579352,0.19503848,0.3085079,0.20617594,0.18710463,0.30109817,0.18997666,0.19048862159252167
0.198259,0.20338045,0.20567615,0.17197715,0.15762484,0.09272987,0.20512189,0.27350453,0.20455031,0.3058923,0.20187163352966309
0.16967419,0.0957223,0.15275393,0.29215133,0.15563324,0.10524971,0.2002567,0.16005518,0.18537407,0.1001572,0.16170278191566467
0.14541039,0.09534523,0.16914247,0.15189612,0.26035222,0.085231066,0.1313435,0.13922383,0.14196137,0.18881425,0.15087203681468964
0.13616507,0.124822356,0.13775375,0.13075317,0.13165033,0.13417578,0.13077873,0.12472683,0.13064927,0.12444022,0.13059155642986298
0.104372896,0.11802053,0.11768048,0.10955436,0.112012714,0.12001055,0.1157632,0.11272439,0.10985346,0.110485286,0.11304779350757599
0.10636854,0.12437243,0.110008754,0.1072678,0.11073913,0.11627301,0.118206374,0.11262335,0.111157015,0.116172336,0.11331887543201447
0.12209384,0.12533753,0.11535239,0.119217195,0.11160348,0.124264054,0.12559293,0.10157881,0.12565558,0.10336279,0.11740586906671524
0.10834814,0.11053681,0.11638265,0.118481085,0.108058296,0.104336485,0.102125496,0.101918414,0.11403377,0.11558544,0.10998065769672394
0.115938716,0.12205094,0.109062456,0.12377604,0.11684275,0.11178721,0.12488541,0.12084297,0.12739673,0.12093229,0.11935156583786011
0.120155714,0.11611093,0.12599884,0.109146595,0.10755484,0.108424366,0.12162404,0.11167492,0.117736064,0.1288912,0.11673174798488617
0.1292894,0.108850084,0.10565226,0.10897435,0.12960367,0.13059849,0.12265578,0.18850334,0.1336835,0.12511806,0.12829288840293884
0.16150358,0.11921438,0.13013883,0.12633196,0.13236107,0.13632661,0.19074814,0.12588416,0.12861253,0.15988067,0.1411001980304718
0.11180049,0.10034624,0.19321027,0.20647383,0.1991757,0.16878317,0.092480846,0.20026994,0.20117527,0.14927778,0.16229936480522156
0.615281,0.11021185,0.8365965,0.41989926,0.5914312,0.6439621,0.7924668,0.19794637,0.2948197,0.42714956,0.49297648668289185
0.18452604,0.23620512,0.2996217,0.10297705,0.5962275,0.102985695,0.19528362,0.10151503,0.28681776,0.28451034,0.23906700313091278
0.20363799,0.19876951,0.19963352,0.20082892,0.18830879,0.18217024,0.19080691,0.10013471,0.09815279,0.10483979,0.16672830283641815
0.098488346,0.3261428,0.30258197,0.10190694,0.17692848,0.2944088,0.26574272,0.101179965,0.1850415,0.18833439,0.20407560467720032
0.19213468,0.38007337,0.19911161,0.20151593,0.2668478,0.17754076,0.34549052,0.20269983,0.14142281,0.09219138,0.2199028730392456
0.793653,0.20118146,0.26485714,0.35409105,0.44612342,0.29734844,0.19659376,0.19060221,0.2909921,0.33094618,0.336638867855072
0.09897763,0.2022375,0.39022443,0.088094674,0.20152861,0.5095693,0.21766782,0.1424593,0.18606059,0.16958986,0.22064094245433807
0.19887175,0.13209644,0.19958514,0.095828205,0.2163424,0.5745179,0.199336,0.21220079,0.2850215,0.18894905,0.23027491569519043
0.19655019,0.22055984,0.58454067,0.20991631,0.18041155,0.20697542,0.19643237,0.45538402,0.288331,0.16093446,0.27000361680984497
0.20301712,0.19314149,0.31983677,0.1694924,0.20099416,0.20225471,0.1814228,0.20189223,0.10172809,0.20348497,0.19772647321224213
0.10221286,0.10875941,0.28576288,0.21329907,0.20308337,0.20742989,0.109185554,0.10530178,0.11697233,0.09421437,0.1546221524477005
0.101060204,0.27707702,0.09776338,0.093644515,0.17222399,0.089717746,0.09662107,0.0967451,0.17738926,0.18555705,0.13877993822097778
0.119119145,0.2241128,0.10827794,0.21375954,0.27233386,0.13747314,0.17745936,0.15105912,0.19441402,0.10654198,0.17045509815216064
0.14905453,0.122142166,0.19719282,0.107439384,0.20793772,0.11943989,0.108142965,0.13345419,0.14910048,0.09137878,0.13852828741073608
0.12026611,0.12863389,0.12957557,0.13254349,0.11818527,0.117419936,0.12481261,0.13058996,0.1454252,0.12451634,0.12719683349132538
0.12751816,0.11265068,0.111719854,0.11941651,0.11126832,0.12605329,0.112672895,0.110708065,0.11811601,0.1145119,0.1164635568857193
0.11395869,0.09859854,0.11762997,0.12284953,0.1194242,0.11003324,0.11620217,0.11330807,0.11080863,0.12230714,0.11451202630996704
0.117564864,0.10777095,0.12924081,0.1130548,0.17527448,0.13166118,0.11619389,0.12384877,0.11552162,0.11126785,0.12413991987705231
0.12495501,0.117218755,0.10099465,0.10441184,0.11280304,0.10949485,0.12335453,0.11153099,0.108148396,0.11730302,0.11302150785923004
0.10626554,0.12150793,0.1130019,0.11580894,0.11375312,0.124181196,0.11102405,0.11161376,0.11564116,0.1202262,0.11530236899852753
0.10533224,0.11753478,0.106999815,0.1355604,0.118596286,0.11070825,0.11790083,0.11331998,0.12220455,0.12270029,0.11708573997020721
0.18226895,0.126291,0.117933236,0.11418093,0.31529754,0.20251565,0.12234049,0.12928392,0.1306636,0.12259708,0.15633723139762878
0.108001105,0.13117099,0.17622358,0.12836696,0.35185945,0.12540679,0.140471,0.18721266,0.15058623,0.1348791,0.163417786359787
0.16964328,0.10246505,0.08693372,0.09997271,0.19222516,0.4911007,0.10203631,0.43709925,0.1858752,0.20430776,0.2071659117937088
0.6847948,0.21128872,0.20013939,0.44186264,0.20517537,0.9442403,0.6274189,0.31790206,0.49901593,0.29496443,0.4426802098751068
0.33820713,0.29205897,0.21671686,0.101978056,0.10196771,0.16502227,0.21293622,0.16406882,0.20051463,0.30255857,0.20960292220115662
0.39505622,0.18541549,0.15891954,0.5367996,0.18317795,0.19027394,0.097008996,0.19125381,0.16622737,0.19310535,0.22972384095191956
0.30995163,0.18540312,0.20372252,0.10380475,0.30602494,0.14633429,0.18330166,0.2006895,0.18665303,0.2914419,0.21173271536827087
0.20252526,0.20151441,0.20257875,0.2066786,0.2996357,0.10158288,0.19797854,0.20458275,0.1818628,0.19819804,0.1997137814760208
0.20005126,0.1744256,0.1907555,0.10393075,0.19152248,0.20351252,0.19166036,0.19895788,0.20789495,0.6789452,0.23416566848754883
0.20809099,0.47914863,0.1889803,0.19632813,0.20637995,0.1879036,0.1977619,0.16897854,0.088618785,0.2038221,0.21260130405426025
0.2807382,0.10080399,0.19806501,0.13177979,0.17816737,0.21191086,0.18903631,0.31020448,0.20789638,0.29527217,0.2103874683380127
0.09981768,0.19662799,0.10540677,0.10072207,0.10018875,0.15386242,0.19603573,0.19647744,0.20526695,0.33482066,0.16892263293266296
0.097819224,0.17531154,0.20787552,0.104301706,0.3414959,0.1860432,0.18961298,0.26242265,0.29666054,0.21111518,0.20726585388183594
0.09956354,0.100569494,0.19463375,0.105119385,0.29718012,0.35141557,0.36550963,0.21372683,0.29785034,0.48858923,0.25141578912734985
0.10160244,0.12725154,0.13081226,0.26969346,0.16338672,0.08913604,0.2949881,0.290857,0.17176993,0.18944003,0.1828937530517578
0.19745931,0.28612274,0.20153949,0.15959631,0.20927916,0.18068302,0.25693372,0.21822162,0.18002123,0.20781168,0.20976682007312775
0.09143395,0.14893325,0.1391757,0.13599089,0.12745753,0.15012252,0.13887541,0.12444795,0.14984456,0.15444495,0.13607266545295715
0.12907541,0.13009603,0.13102528,0.12316781,0.122747116,0.13762642,0.13081823,0.12255655,0.13801713,0.08843711,0.12535670399665833
0.121688426,0.12025791,0.11997544,0.121594965,0.10871189,0.11428436,0.10363814,0.11396896,0.10400602,0.11530113,0.11434272676706314
0.096886836,0.11739296,0.10397204,0.11074222,0.10270718,0.11439265,0.12966017,0.11696248,0.12012765,0.10838357,0.11212277412414551
0.11302662,0.119235575,0.12099842,0.107079454,0.10506166,0.12397432,0.120212875,0.120313436,0.12319989,0.11928159,0.11723838001489639
0.113038234,0.10755736,0.1087723,0.09956183,0.12203516,0.11157087,0.11762802,0.11213992,0.10946926,0.114761196,0.11165342479944229
0.11449814,0.10320898,0.11195232,0.12779863,0.120787196,0.11399277,0.11205128,0.117517285,0.106892996,0.11068826,0.11393878608942032
0.11177424,0.11210405,0.122092865,0.11722221,0.11967567,0.12509024,0.12336097,0.116792545,0.1175629,0.12851517,0.11941908299922943
0.11643914,0.12754048,0.17809135,0.12883843,0.1246622,0.12823445,0.13968012,0.14207129,0.112745546,0.12883553,0.13271385431289673
0.18591397,0.09916941,0.18374935,0.119574666,0.18687731,0.122274205,0.113132305,0.13869415,0.13818403,0.14379641,0.14313659071922302
0.27119052,0.19066636,0.18175364,0.105561025,0.20127231,0.19114184,0.17640755,0.31643647,0.20209868,0.19050764,0.202703595161438
0.34281695,0.32023022,0.29066557,0.34989855,0.4764871,0.4429339,0.10808099,0.31777856,0.10424782,0.10368678,0.28568264842033386
0.33720234,0.1076415,0.29915094,0.20182584,0.20205636,0.19651642,0.18704593,0.21040915,0.1954268,0.19913158,0.21364068984985352
0.19571981,0.16493198,0.10220257,0.27283832,0.5074081,0.19780181,0.18838404,0.18712549,0.105561,0.19276398,0.21147370338439941
0.09996387,0.17341743,0.26672518,0.18287998,0.18575771,0.18245567,0.10942994,0.19806029,0.308166,0.17769994,0.18845561146736145
0.18825243,0.31480446,0.09223667,0.2774729,0.28643224,0.3193978,0.20212887,0.20067011,0.100534014,0.40659198,0.2388521432876587
0.19306284,0.10119406,0.26015624,0.20013791,0.20205022,0.16432749,0.3036091,0.20551105,0.1774572,0.30471164,0.21122178435325623
0.16391835,0.10022572,0.17938174,0.09975288,0.19125919,0.17498222,0.19737427,0.3033971,0.17736265,0.42286944,0.20105235278606415
0.20062971,0.101805754,0.19084808,0.16186976,0.29138353,0.18750037,0.18876219,0.21546152,0.09445813,0.18895537,0.1821674406528473
0.3489911,0.21087241,0.17831263,0.3218175,0.10839,0.0974597,0.45471442,0.20590189,0.19678374,0.3262223,0.24494656920433044
0.19983377,0.1252909,0.09844158,0.20224106,0.19887125,0.23101215,0.1999349,0.16709536,0.17308423,0.18364841,0.1779453456401825
0.17727424,0.21044207,0.1528566,0.19710754,0.18274541,0.21300586,0.10223929,0.2816415,0.45812485,0.31409204,0.22895292937755585
0.20309041,0.30285057,0.18251686,0.3907756,0.17490569,0.22334832,0.19686376,0.19894654,0.40080938,0.17722744,0.2451334446668625
0.14212929,0.18189235,0.15024541,0.15625814,0.17249684,0.14523828,0.16126804,0.30482525,0.13782439,0.15784593,0.17100240290164948
0.08975315,0.21451539,0.19942854,0.132785,0.13450362,0.12937339,0.14386196,0.13074076,0.21061005,0.10122273,0.1486794650554657
0.11911652,0.13615394,0.12860003,0.13845886,0.1256562,0.11359251,0.13876115,0.1262684,0.14008322,0.12725541,0.12939462065696716
0.12829857,0.11126092,0.112247005,0.1265442,0.12072756,0.11920067,0.110277526,0.117074884,0.11334506,0.11485619,0.11738326400518417
0.12111303,0.11274801,0.118698485,0.11511468,0.116788894,0.11187514,0.1291319,0.10465624,0.10564914,0.11133099,0.11471065133810043
0.11729406,0.13034034,0.122347556,0.17318152,0.1290212,0.120360635,0.11159107,0.11539301,0.12400773,0.113378614,0.12569157779216766
0.114388645,0.11343496,0.11432053,0.11385185,0.10939038,0.12340467,0.112987526,0.1082879,0.127592,0.09259227,0.11302506923675537
0.12761448,0.10382583,0.11814255,0.1166403,0.11599345,0.11165343,0.11846266,0.12657933,0.1003459,0.1183549,0.11576129496097565
0.106861174,0.13101387,0.12068933,0.11848952,0.12078789,0.12319786,0.12291321,0.12730697,0.12598637,0.12361621,0.12208622694015503
0.1974904,0.12124096,0.11257162,0.11191742,0.1914171,0.14183058,0.13576946,0.13372247,0.18445739,0.12110207,0.14515194296836853
0.11324559,0.10675317,0.11501214,0.18558389,0.11965989,0.103469476,0.105892,0.10471162,0.101456456,0.18270114,0.12384853512048721
0.19168223,0.19350486,0.3052701,0.20136194,0.1783357,0.10202768,0.6683521,0.5052748,0.20406647,0.104024805,0.2653900980949402
0.34774026,0.10317044,0.67156893,0.6668657,0.50359446,0.32585546,0.12755725,0.60338306,0.57162666,0.19680001,0.411816269159317
0.09914161,0.20452897,0.09616909,0.32562003,0.1773898,0.5274375,0.095464945,0.4759467,0.19814919,0.16275643,0.23626044392585754
0.19280024,0.3428005,0.29463428,0.18705696,0.19582476,0.19764538,0.17608318,0.17233361,0.1936724,0.19881152,0.21516628563404083
0.19892278,0.09503702,0.11057966,0.11816178,0.19929186,0.2785771,0.16683513,0.100164734,0.42890835,0.33545855,0.20319370925426483
0.19750202,0.10401167,0.09658726,0.48440972,0.61113054,0.19494788,0.19812232,0.32280344,0.0957249,0.19974986,0.2504989504814148
0.2785371,0.31037346,0.09481231,0.19393206,0.1998209,0.37594405,0.664835,0.09762228,0.28353348,0.103086345,0.26024970412254333
0.20303237,0.09724392,0.10494275,0.3727255,0.10028157,0.20173305,0.31893873,0.19741936,0.68755484,0.35306138,0.26369336247444153
0.09524892,0.21268243,0.11051843,0.20271482,0.20140778,0.20921573,0.38112813,0.103016034,0.42786425,0.20928521,0.21530815958976746
0.19761002,0.33138186,0.43107638,0.2904126,0.45254707,0.20241949,0.43246424,0.3134415,0.20013751,0.09771797,0.2949208617210388
0.10597032,0.21335195,0.10250692,0.29058954,0.19949612,0.20050214,0.20513819,0.10040541,0.18844254,0.1837947,0.17901980876922607
0.17916267,0.20322347,0.35280132,0.30739206,0.16375883,0.19854492,0.20105626,0.20178765,0.18106999,0.30183363,0.22906307876110077
0.19622906,0.2963593,0.39381865,0.20829228,0.18860021,0.23185478,0.20641972,0.09614734,0.21224214,0.19796911,0.22279326617717743
0.110139176,0.1900538,0.100273035,0.10230911,0.19926587,0.14461316,0.31422305,0.10464127,0.15992342,0.104062274,0.1529504358768463
0.09190235,0.01293467,0.09751249,0.027649194,0.16008472,0.08585143,0.093865186,0.10234159,0.14021339,0.17185089,0.09842058271169662
0.13038641,0.13071217,0.12628187,0.1381305,0.13529338,0.12692769,0.12904422,0.13430893,0.12318037,0.124086834,0.12983523309230804
0.11170654,0.104195036,0.11746854,0.12294194,0.111468695,0.10196758,0.1226316,0.11056628,0.10216857,0.11598987,0.11211047321557999
0.11799405,0.118879735,0.111177176,0.1019537,0.11911248,0.10569278,0.11169778,0.11093339,0.10106154,0.107485265,0.11059878766536713
0.12291932,0.10737421,0.12344168,0.11867353,0.13023107,0.114595346,0.12517425,0.11084687,0.122506686,0.20471305,0.1280476152896881
0.120378904,0.107662156,0.11466474,0.117432676,0.11409339,0.12738991,0.11162914,0.12161691,0.11456593,0.108160466,0.11575941741466522
0.10951396,0.10549267,0.105457775,0.11489754,0.12259733,0.10623703,0.11810813,0.111421555,0.11662389,0.10608557,0.11164353787899017
0.11383576,0.12094209,0.120082244,0.11656551,0.12655626,0.12484442,0.11587972,0.12506492,0.12835434,0.12373098,0.12158562988042831
0.117813624,0.118913166,0.10088236,0.12791187,0.11922042,0.14017218,0.1331361,0.11885647,0.3215978,0.1296349,0.14281389117240906
0.12232361,0.14275302,0.4045416,0.1771441,0.11762231,0.1597386,0.15719002,0.11411957,0.27693254,0.1880355,0.18604008853435516
0.11979676,0.10634523,0.09881798,0.2041376,0.19011904,0.29090515,0.3214991,0.29205933,0.30510622,0.10098557,0.20297718048095703
0.1059273,0.80443835,0.307469,0.32278246,0.6336231,0.73611015,0.3606149,0.5293938,0.4279183,0.5414967,0.4769774377346039
0.19715348,0.20272274,0.16259569,0.094916984,0.21186608,0.2945427,0.21159136,0.42670053,0.19200285,0.27060452,0.2264697104692459
0.17620307,0.2796065,0.19552657,0.1806155,0.17260118,0.19571932,0.198319,0.19980186,0.10726232,0.17809646,0.18837517499923706
0.20816067,0.109156966,0.20485294,0.092157565,0.14301339,0.17518938,0.18100798,0.19097722,0.19750364,0.11716389,0.16191837191581726
0.09908847,0.19867717,0.20214176,0.18578258,0.19440103,0.18410034,0.21150705,0.19465567,0.15929396,0.09414835,0.17237964272499084
0.20447904,0.19747135,0.1911138,0.1035582,0.29455763,0.20685408,0.20078483,0.29669163,0.3113776,0.13222425,0.2139112502336502
0.5611843,0.20010792,0.30926067,0.19256815,0.19372521,0.11176952,0.29858923,0.095502146,0.19978231,0.10014698,0.2262636423110962
0.19692089,0.19791323,0.4811453,0.10249443,0.33175993,0.10045758,0.094815165,0.09664932,0.20056823,0.30905023,0.21117742359638214
0.41466537,0.10768798,0.41680917,0.19001755,0.28695863,0.095916085,0.094890945,0.3394138,0.09268549,0.29110542,0.2330150306224823
0.30656627,0.19067949,0.20637996,0.09914438,0.21014254,0.10309842,0.2013352,0.30332902,0.10083566,0.29327545,0.20147863030433655
0.10056836,0.2839388,0.48660925,0.11587904,0.121960565,0.2100237,0.19845577,0.29808065,0.31309864,0.3049948,0.2433609664440155
0.09424734,0.21027325,0.3510181,0.3007327,0.30087802,0.1940876,0.18601821,0.21065184,0.10183356,0.22568098,0.21754217147827148
0.14957903,0.16703604,0.12619561,0.27321982,0.1976247,0.18049061,0.115762934,0.1489117,0.09414577,0.100219145,0.15531852841377258
0.26233742,0.13038805,0.12658758,0.13902473,0.14369917,0.28092507,0.1005204,0.10294866,0.20660491,0.13773172,0.16307677328586578
0.12107533,0.13551646,0.13218234,0.13235493,0.104572795,0.13276106,0.13797547,0.12734008,0.11657592,0.13538493,0.12757393717765808
0.11612318,0.11481967,0.10405607,0.111844584,0.12411438,0.11323185,0.11537431,0.11508531,0.115761995,0.09937416,0.11297855526208878
0.12442177,0.11091374,0.11412729,0.12174181,0.118224114,0.10503289,0.10564466,0.111930564,0.12331928,0.11579131,0.1151147335767746
0.115076534,0.11623228,0.10513192,0.112276554,0.11445789,0.11671218,0.1299446,0.114453256,0.12421,0.12770896,0.11762042343616486
0.09991691,0.12129988,0.11338639,0.12414993,0.1409697,0.10157852,0.114107296,0.1255579,0.11398828,0.10858598,0.1163540706038475
0.11796098,0.11493496,0.112600304,0.10820848,0.11816714,0.11027502,0.115899816,0.11735004,0.10839386,0.11403196,0.11378224939107895
0.11880346,0.11715359,0.11932629,0.11661694,0.11652114,0.115029395,0.119369864,0.11793031,0.11288357,0.11988076,0.11735153198242188
0.13681576,0.11098699,0.13042657,0.13281971,0.11375905,0.14134592,0.14287041,0.12518552,0.1166237,0.12244146,0.12732750177383423
0.10678655,0.14113198,0.18391137,0.102346666,0.15995061,0.17734918,0.18202147,0.12224479,0.119567126,0.11635782,0.1411667764186859
0.0997759,0.0955572,0.18890694,0.098369054,0.20420699,0.29306942,0.19905439,0.31382352,0.3297395,0.2015786,0.20240816473960876
0.17830478,0.5578431,0.19577111,0.20045745,0.8474502,0.9364599,0.09131038,0.36893648,0.6561919,0.10454737,0.4137272834777832
0.20127621,0.30928698,0.19709623,0.19791344,0.20788182,0.10011453,0.10268567,0.20739764,0.18572675,0.09957552,0.18089547753334045
0.40852422,0.092930816,0.19451319,0.18354733,0.17658076,0.3320316,0.10146717,0.16441904,0.10014786,0.37536433,0.2129526436328888
0.10494781,0.17618607,0.4636937,0.10286468,0.13228507,0.20569517,0.103887886,0.15117113,0.32740527,0.19075288,0.1958889663219452
0.11765877,0.20710412,0.10437635,0.10405565,0.10391982,0.13673042,0.18941765,0.27573493,0.105063625,0.28782287,0.16318842768669128
0.21659832,0.1993009,0.19756813,0.102901585,0.20129532,0.40740848,0.375387,0.29123986,0.28297144,0.26880175,0.2543472647666931
0.5434684,0.2108285,0.17997275,0.10705488,0.18678679,0.10727301,0.20686452,0.28780267,0.0969296,0.09857609,0.20255570113658905
0.30169916,0.31518313,0.16863,0.19837046,0.30151284,0.20604609,0.18691558,0.5691395,0.1076691,0.20949998,0.2564665973186493
0.20265046,0.09270011,0.37808943,0.1989983,0.21623254,0.09947455,0.26950637,0.4647587,0.10371661,0.09682925,0.21229562163352966
0.15294111,0.5246385,0.10405337,0.19445959,0.100177445,0.28296825,0.20251466,0.28358385,0.27944794,0.27915704,0.24039416015148163
0.094055384,0.0988063,0.28704685,0.260307,0.09085079,0.109229155,0.09539611,0.20630589,0.30061418,0.1963061,0.17389176785945892
0.20186774,0.16414033,0.2840073,0.10161727,0.27992928,0.17275679,0.10093333,0.30285206,0.28478914,0.20991103,0.2102804183959961
0.17738408,0.124406815,0.20128885,0.14594245,0.15124574,0.19468358,0.1994161,0.096772596,0.16307864,0.31803122,0.1772250086069107
0.14768113,0.10706092,0.12909816,0.10133155,0.2495655,0.11084178,0.105636805,0.32227978,0.2824391,0.13595402,0.16918888688087463
0.1293172,0.13881543,0.19148438,0.13105579,0.13531324,0.13198523,0.13892971,0.1461637,0.12495056,0.13945554,0.1407470852136612
0.12233864,0.10746916,0.11665003,0.10736758,0.104057245,0.10597703,0.097514674,0.124885276,0.12238361,0.115665264,0.11243085563182831
0.11460673,0.11066721,0.11128796,0.110635854,0.11024368,0.11515774,0.12094396,0.11499953,0.105627336,0.104303844,0.11184737831354141
0.11933001,0.10855577,0.101539075,0.114495195,0.110550106,0.114355356,0.11793955,0.13570659,0.11981127,0.16026717,0.1202550157904625
0.15498666,0.11024099,0.116931245,0.10786827,0.11411566,0.12122535,0.12820812,0.12000497,0.108881325,0.1231389,0.12056014686822891
0.122667715,0.115752794,0.1099696,0.12487344,0.105419174,0.12340508,0.11753096,0.12037726,0.11713726,0.112734675,0.11698679625988007
0.12920672,0.12756327,0.11653028,0.11943164,0.119370595,0.10456116,0.12351791,0.12541085,0.119328864,0.12009458,0.12050159275531769
0.12951414,0.132584,0.11127077,0.11235113,0.13053297,0.12727867,0.19505548,0.12817822,0.119931385,0.12781729,0.13145139813423157
0.18714826,0.11554055,0.29906437,0.18984528,0.20283563,0.14670531,0.14615828,0.13951175,0.16420852,0.10121947,0.16922374069690704
0.091266684,0.20146804,0.10610772,0.28300816,0.13044801,0.19785272,0.52979356,0.3043004,0.19984119,0.11857661,0.21626630425453186
0.5829331,0.30624738,0.09927327,0.7587588,0.8745637,0.5709434,0.67566204,0.19898933,0.43792868,0.1062189,0.4611518383026123
0.19763225,0.19695249,0.19304293,0.09519306,0.19720545,0.20519216,0.12900914,0.20513636,0.100872405,0.3162913,0.18365274369716644
0.18452184,0.52127486,0.18170227,0.19759582,0.09116414,0.10031928,0.09840775,0.16845612,0.19727205,0.098036386,0.18387505412101746
0.100880384,0.204354,0.103601724,0.1651167,0.089625254,0.19274297,0.28886816,0.37745547,0.09933155,0.19472687,0.18167029321193695
0.39545414,0.17586887,0.27759138,0.20029488,0.18481217,0.10473762,0.1826704,0.20205629,0.30055678,0.19988228,0.2223924845457077
0.20569284,0.18729477,0.20107973,0.3944206,0.20144717,0.42680016,0.20118701,0.09775002,0.20186661,0.090272754,0.22078116238117218
0.09606001,0.097881205,0.32267806,0.3047458,0.19437888,0.09484395,0.35446906,0.103176504,0.44431838,0.095942035,0.21084937453269958
0.19397837,0.32866654,0.35244432,0.32009923,0.13676696,0.3000058,0.17813973,0.33278617,0.16120398,0.28424492,0.2588335871696472
0.2013225,0.10307878,0.13552198,0.16413225,0.094648615,0.16101094,0.100615695,0.0926253,0.10160783,0.09578525,0.125034898519516
0.15741636,0.10269727,0.2968893,0.19508952,0.10132673,0.098058,0.0948208,0.30076066,0.19961679,0.20332216,0.17499974370002747
0.09974861,0.09166312,0.1097599,0.29319307,0.10058059,0.09921449,0.20908092,0.27730417,0.16934292,0.16080034,0.16106881201267242
0.30332032,0.09961314,0.20628957,0.09348827,0.16742323,0.28950414,0.2069261,0.09923266,0.15848397,0.19449204,0.18187734484672546
0.15478137,0.1620277,0.25592378,0.19808717,0.21650006,0.09756217,0.28032786,0.19659725,0.093870394,0.09799086,0.1753668487071991
0.120304786,0.1436454,0.28046304,0.15815623,0.13782874,0.27629244,0.15321364,0.17168793,0.12557247,0.14753398,0.17146986722946167
0.13638295,0.1339534,0.13095158,0.12616594,0.13556443,0.12872083,0.13683516,0.13448492,0.14152607,0.13383822,0.1338423490524292
0.117444806,0.105440035,0.11362097,0.098304085,0.12152806,0.10722093,0.11231186,0.10520363,0.11138926,0.11866352,0.11111271381378174
0.114351004,0.10821978,0.114670254,0.114363864,0.11927746,0.11769199,0.10448376,0.114000335,0.17924316,0.12107018,0.12073718011379242
0.11323051,0.12961796,0.11691338,0.12135973,0.122137,0.11358253,0.10636757,0.12546752,0.11308701,0.29594794,0.13577112555503845
0.11110819,0.13526076,0.11658775,0.12529604,0.11913766,0.113512546,0.10553018,0.10590867,0.11217583,0.12173802,0.11662556976079941
0.11087319,0.11256457,0.11143383,0.12240296,0.11884289,0.108930655,0.108942516,0.12261602,0.11197441,0.10928087,0.11378618329763412
0.119746335,0.11374595,0.1130691,0.119173884,0.11318227,0.11560366,0.12760201,0.118701585,0.12889002,0.11383178,0.11835465580224991
0.10318319,0.13365732,0.101339005,0.18666156,0.11797643,0.11479145,0.11279632,0.1100957,0.117081694,0.13661686,0.12341994047164917
0.106784895,0.1132865,0.10360993,0.30210832,0.19646662,0.12190662,0.10994579,0.1403432,0.12508267,0.1333716,0.14529061317443848
