sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,average_value
0.38475677,0.61144537,0.45488644,0.38069627,0.20232484,0.45793968,0.3487532,0.49301955,0.3906304,0.5965661,0.43210187554359436
0.7066712,0.19407631,0.5990541,0.24762797,0.39869976,0.33607492,0.10167183,0.10328687,0.3031602,0.2881068,0.3278430104255676
0.22312929,0.4753483,0.65455014,0.4015077,0.10146113,0.09284418,0.5421848,0.38187167,0.23554309,0.55995786,0.36683979630470276
0.40193167,0.49877062,0.200059,0.3496396,0.4883615,0.3902168,0.38841626,0.31050888,0.6640154,0.6648117,0.43567314743995667
0.18999496,0.09660984,0.8052059,0.23015667,0.22485963,0.09937663,0.34579834,0.21726587,0.57489324,0.31398073,0.3098141849040985
0.19266394,0.094812475,0.20023032,0.20434885,0.21519451,0.09671354,0.57539284,0.0934843,0.09652786,0.36111116,0.21304798126220703
0.09636071,0.5779149,0.19546701,0.09520592,0.32742935,0.21577561,0.3037344,0.38331512,0.18600816,0.48586452,0.2867075800895691
0.18503074,0.19699593,0.48160216,0.38777903,0.34953192,0.20732342,0.45710403,0.0982115,0.22689615,0.41547418,0.30059489607810974
0.19340624,0.096351214,0.10256935,0.29754642,0.0982128,0.24807799,0.21879593,0.18892191,0.2414525,0.18030012,0.18656344711780548
0.10065482,0.09397396,0.25350165,0.30353045,0.09539634,0.102400914,0.100302614,0.34164298,0.23053811,0.09436467,0.1716306507587433
0.092990614,0.24227907,0.21069454,0.2051357,0.09171357,0.099871725,0.19609365,0.09918751,0.2176365,0.18984334,0.16454461216926575
0.20489967,0.17856076,0.13461545,0.09335366,0.1805001,0.13878793,0.10641792,0.25128376,0.19488522,0.10077778,0.15840822458267212
0.13389511,0.122472964,0.11518602,0.13084355,0.13891536,0.12522629,0.1527264,0.13131855,0.09976407,0.14204493,0.12923933565616608
0.12224512,0.11620198,0.118798085,0.100023784,0.120462075,0.10670475,0.106887415,0.1076236,0.11309939,0.10742425,0.11194703727960587
0.10335799,0.121963,0.11643381,0.10073941,0.09781863,0.121747494,0.12148022,0.10933906,0.103811085,0.11102442,0.11077151447534561
0.10055223,0.10367345,0.106019594,0.10139798,0.11002956,0.11394362,0.10362246,0.099391304,0.10105693,0.102943316,0.10426304489374161
0.09927414,0.10154335,0.10116437,0.10553537,0.09717852,0.10480944,0.10547744,0.10523799,0.10267122,0.097659886,0.10205517709255219
0.12215327,0.11322928,0.11723012,0.10513975,0.11594829,0.11495191,0.11743068,0.11619873,0.11742745,0.1119861,0.11516954749822617
0.12307982,0.10521101,0.13066147,0.10122448,0.1153215,0.10325017,0.10270434,0.114321,0.10376436,0.11909707,0.11186351627111435
0.13699037,0.10878096,0.13855982,0.13200153,0.09814141,0.12462966,0.109908335,0.13102657,0.10690546,0.1335535,0.12204976379871368
0.19494632,0.17220356,0.20083623,0.1870362,0.10530745,0.19204733,0.2821197,0.10067482,0.17074479,0.17261824,0.17785346508026123
0.32260644,0.18595444,0.19532879,0.21807559,0.21930702,0.21634255,0.29244825,0.1883224,0.33465084,0.18594058,0.23589769005775452
0.10292884,0.29617485,0.20432912,0.09931023,1.0186816,0.101228535,0.4926771,0.4869868,0.20172225,0.21985869,0.3223898112773895
0.2704112,0.09749961,0.38561288,0.28984728,0.19943663,0.2543531,0.10157838,0.09199803,0.10390203,0.22311628,0.20177552103996277
0.6395672,0.30124557,0.19824758,0.20572986,0.36993074,0.16542104,0.106688455,0.20237273,0.4085821,0.19092923,0.27887147665023804
0.30363345,0.23060593,0.560409,0.09597586,0.2075566,0.18981005,0.19325489,0.1833973,0.09162305,0.2991548,0.23554208874702454
0.52983063,0.2789495,0.49232677,0.2008037,0.20229469,0.32146025,0.3324377,0.2027066,0.1848728,0.21099003,0.29566729068756104
0.21152131,0.48035985,0.21262638,0.30996642,0.25357464,0.10340279,0.53320485,0.3744642,0.092656046,0.3108304,0.28826069831848145
0.22086526,0.40006015,0.20184858,0.19739729,0.35302728,0.6191055,0.27923155,0.55681473,0.31788507,0.09929972,0.324553519487381
0.479883,0.2006797,0.3418389,0.22650647,0.381335,0.35193142,0.2554454,0.18334848,0.2855504,0.5501698,0.3256688714027405
0.27253595,0.2277112,0.20115146,0.35926569,0.19843668,0.20288835,0.3917309,0.19745398,0.3154775,0.36746868,0.2734120190143585
0.318019,0.7320035,0.3778983,0.09932261,0.2035621,0.24750145,0.10558888,0.27560174,0.23837227,0.19506395,0.27929338812828064
0.35995263,0.19895898,0.19382116,0.20936736,0.19024585,0.20604798,0.100635454,0.2688414,0.20154373,0.09860961,0.20280241966247559
0.32602116,0.32165515,0.4769655,0.098619156,0.21077251,0.19281901,0.09300064,0.09933635,0.09869626,0.18421319,0.2102098912000656
0.099274635,0.3022638,0.109196484,0.094876185,0.19654094,0.19174105,0.23976284,0.28947756,0.19597587,0.10453363,0.1823643147945404
0.6032631,0.13098633,0.11612791,0.18541679,0.18149199,0.19283421,0.20358594,0.15380628,0.2781638,0.2471545,0.22928309440612793
0.12750763,0.13018973,0.104887724,0.14255004,0.12479743,0.099312216,0.1260894,0.14589977,0.12121737,0.13762306,0.12600742280483246
0.12298884,0.124023505,0.117988974,0.11574106,0.102060325,0.092898846,0.11277267,0.11796122,0.11447845,0.12027391,0.1141187772154808
0.116002515,0.11420434,0.115014054,0.109243676,0.100165084,0.11595262,0.104945004,0.12142355,0.112962484,0.10860331,0.11185165494680405
0.10312117,0.10394729,0.11043765,0.100664884,0.11280079,0.10519918,0.09637118,0.10949712,0.11037523,0.096016705,0.10484311729669571
0.11272709,0.10341413,0.09466702,0.1060497,0.10654435,0.09899892,0.10313556,0.10092093,0.09001364,0.115384065,0.10318554937839508
0.10538067,0.12013082,0.105685644,0.11866503,0.12100424,0.11958185,0.111655906,0.11487263,0.10950768,0.12638247,0.1152866929769516
0.11314736,0.1086713,0.11662681,0.10408139,0.11412866,0.12733063,0.099350266,0.116847284,0.105310604,0.1033853,0.11088796705007553
0.09420941,0.12587926,0.12756504,0.13192922,0.1091526,0.1284038,0.14244457,0.09992233,0.11297268,0.12411894,0.11965976655483246
0.1793704,0.17229192,0.19283147,0.18817349,0.19184217,0.18108068,0.19330136,0.09523743,0.16890511,0.16967289,0.17327067255973816
0.30457413,0.095057376,0.18096362,0.17713791,0.40623108,0.61727595,0.41680285,0.52639234,0.2232501,0.09760309,0.3045288622379303
0.56342643,0.48792732,0.7730705,0.745685,0.1965021,0.08962846,0.38898247,0.20650056,0.71663254,0.10182348,0.42701786756515503
0.20397422,0.10463015,0.21916111,0.36257082,0.1055667,0.2093902,0.19572447,0.19939308,0.32712942,0.22406583,0.2151605784893036
0.10689647,0.19666313,0.27331924,0.43961275,0.3509619,0.09539875,0.52704984,0.12195745,0.09638323,0.36112744,0.25693705677986145
0.19080499,0.10401029,0.20841962,0.5855657,0.35240436,0.18384047,0.103287205,0.19846895,0.13530391,0.3088708,0.2370976209640503
0.6484523,0.47409102,0.5528945,0.15931895,0.09163063,0.62744564,0.2068904,0.3278706,0.11826353,0.2574127,0.3464270234107971
0.6250779,0.31756264,0.10763139,0.09599619,0.6208506,0.22277912,0.2054251,0.19071135,0.18504794,0.46069476,0.30317768454551697
0.19975433,0.21652187,0.46236092,0.46700487,0.105294906,0.37097415,0.3127346,0.19328944,0.31025666,0.32935143,0.2967543303966522
0.28428903,0.10255466,0.3632339,0.19275597,0.19430964,0.51662177,0.09859028,0.3216913,0.6157511,0.09561203,0.2785409688949585
0.2035455,0.6411934,0.41305608,0.20984781,0.30244932,0.46826756,0.09858916,0.5962162,0.44906908,0.27000278,0.3652237057685852
0.09761468,0.21259932,0.092690215,0.21495047,0.20637387,0.20181628,0.6513097,0.15973505,0.09441653,0.19433552,0.21258416771888733
0.20065019,0.2023613,0.28794798,0.10189782,0.19150116,0.19976611,0.1907043,0.19542912,0.093717165,0.19785148,0.1861826628446579
0.18597741,0.1993163,0.17483146,0.09763451,0.52482617,0.0953428,0.1954561,0.25732538,0.34300965,0.20167738,0.22753970324993134
0.09404727,0.3302169,0.1935194,0.20141351,0.10200315,0.29660428,0.09547853,0.22547543,0.09426328,0.2890098,0.19220316410064697
0.18290287,0.10535529,0.19245085,0.191798,0.09666966,0.15062222,0.17597826,0.20522003,0.1394756,0.14051522,0.15809880197048187
0.13283294,0.13249162,0.12669003,0.14750971,0.1356036,0.13930961,0.14000249,0.14625797,0.12654541,0.12546337,0.13527068495750427
0.13079019,0.11822491,0.11079658,0.12568274,0.14302316,0.11332317,0.12538743,0.10603253,0.106240705,0.12103672,0.12005381286144257
0.09104862,0.10116855,0.121388145,0.100321926,0.12817092,0.10823291,0.104559295,0.10363732,0.12951624,0.10814732,0.1096191257238388
0.11470141,0.11157171,0.105889045,0.10871971,0.099252224,0.09482886,0.10559497,0.100383826,0.10440158,0.109732404,0.10550757497549057
0.105234794,0.104909495,0.098901555,0.103664026,0.1054285,0.09963218,0.10324134,0.104286745,0.10092639,0.10045301,0.10266780853271484
0.11212074,0.12159416,0.1214489,0.10623362,0.11761959,0.10891262,0.116116464,0.118084185,0.11636165,0.114056446,0.11525484174489975
0.09485119,0.103545226,0.11113216,0.11070093,0.12055006,0.10854321,0.11005567,0.11261242,0.103683196,0.11436831,0.10900423675775528
0.10660554,0.10278596,0.11663136,0.11216581,0.11862537,0.12875257,0.106991805,0.12664744,0.10949986,0.09367021,0.1122375950217247
0.17490023,0.18107027,0.18913354,0.09412578,0.09633752,0.20658647,0.17537777,0.102156036,0.17029768,0.09773428,0.1487719714641571
0.09580288,0.1987455,0.35369378,0.10363105,0.19715786,0.094210036,0.5989323,0.21072842,0.18508098,0.09402073,0.2132003754377365
0.29211092,0.4417025,0.21035984,0.20386337,0.4954547,0.47571892,0.19852091,0.27201167,0.10301234,0.2022578,0.2895013093948364
0.097325854,0.30783197,0.09569696,0.10357528,0.22915709,0.2062448,0.20561972,0.11212637,0.1927871,0.23778704,0.17881521582603455
0.42366976,0.31850165,0.21660021,0.29946217,0.4625466,0.09326945,0.21576813,0.26410997,0.19336976,0.094796464,0.2582094371318817
0.3247034,0.20095904,0.08101812,0.32160679,0.3921419,0.27459884,0.10476028,0.101758316,0.41788396,0.28594366,0.2505374550819397
0.19139025,0.19897854,0.104052566,0.29844594,0.2167184,0.110465,0.37257147,0.43057802,0.1904761,0.2166257,0.23303020000457764
0.38292193,0.23922415,0.20020185,0.2777035,0.19695923,0.45058358,0.20553467,0.5015951,0.26033807,0.098143786,0.28132060170173645
0.17961526,0.3697401,0.50356376,0.4235137,0.19869381,0.18332973,0.18995199,0.26181737,0.35669452,0.20824115,0.28751614689826965
0.10001028,0.21885516,0.19062883,0.30797088,0.18273415,0.18948042,0.23238942,0.3233358,0.3603959,0.20040019,0.2306201010942459
0.3225354,0.4286106,0.0920217,0.21251994,0.20884871,0.7353289,0.2575636,0.20679693,0.49316022,0.19673227,0.31541183590888977
0.18855666,0.1025716,0.20160508,0.21536385,0.106033996,0.22577791,0.097292006,0.21275696,0.23864682,0.09979605,0.16884009540081024
0.20748211,0.30923837,0.10503423,0.15419014,0.19117032,0.21960859,0.21145755,0.10121781,0.095608905,0.21135876,0.1806366741657257
0.18903421,0.094839804,0.10601648,0.22953382,0.26101843,0.09966259,0.094412446,0.18721916,0.19369167,0.32005787,0.17754864692687988
0.10541547,0.14779828,0.19609414,0.20656942,0.09652141,0.19053176,0.1816924,0.19471538,0.10645692,0.10070192,0.15264970064163208
0.09336554,0.1948611,0.10111725,0.09772397,0.12486829,0.19805989,0.096897915,0.21210368,0.1915753,0.10389603,0.14144688844680786
0.13876298,0.13573952,0.13307203,0.1355206,0.1378927,0.15087315,0.11981282,0.13894542,0.12900761,0.13508165,0.13547085225582123
0.109272964,0.12137583,0.114614785,0.128736,0.09567303,0.11704935,0.10600706,0.11548256,0.10554255,0.1037945,0.11175485700368881
0.11124136,0.103973225,0.11787741,0.10870905,0.10421679,0.117429204,0.11676235,0.10552775,0.10348536,0.1055009,0.10947233438491821
0.11164597,0.09508377,0.101205446,0.11229033,0.105072215,0.09664789,0.10514414,0.09343627,0.10475196,0.10478753,0.10300655663013458
0.10185099,0.099966936,0.10722371,0.10402907,0.099243544,0.10411655,0.10083221,0.10134647,0.104529485,0.09782112,0.10209600627422333
0.12785167,0.114118755,0.11055663,0.110804535,0.122841984,0.116044775,0.10240751,0.11802452,0.11622444,0.10894586,0.11478205770254135
0.124352485,0.09460171,0.11900608,0.09822762,0.10835838,0.10277488,0.12499924,0.107678674,0.13336311,0.11055498,0.11239171028137207
0.09165098,0.12209198,0.10082928,0.31358308,0.12131766,0.13917354,0.19668764,0.13153137,0.09188136,0.18013895,0.14888860285282135
0.09454714,0.10116311,0.09464125,0.18491502,0.09204643,0.10093595,0.10701154,0.20704034,0.19811271,0.09895428,0.12793678045272827
0.2159349,0.19927461,0.20924687,0.33137548,0.4083594,0.09916222,0.19083911,0.110150784,0.3487115,0.22294746,0.23360022902488708
0.7162815,0.1917094,0.585039,0.12709363,0.34799114,0.27906856,0.08950777,0.10195246,0.5053836,0.1996148,0.31436416506767273
0.3581506,0.21535264,0.09801248,0.17347844,0.3327372,0.0918984,0.17032741,0.102867104,0.09542286,0.30505735,0.19433045387268066
0.27230412,0.09456034,0.3607397,0.5312923,0.35750082,0.20478857,0.3812186,0.09982092,0.2006103,0.45422712,0.29570630192756653
0.706354,0.09773259,0.61892855,0.1940036,0.107461065,0.43856776,0.10215865,0.19908533,0.34129235,0.27462196,0.30802056193351746
0.52616215,0.4887432,0.35069028,0.19983606,0.1917477,0.1901763,0.1058021,0.41232362,0.4068617,0.09916324,0.2971506416797638
0.09591755,0.20071751,0.41018283,0.56273085,0.28300127,0.32098943,0.20533906,0.22821811,0.5958902,0.1944111,0.30973976850509644
0.20588176,0.4407781,0.26614764,0.10079247,0.09317945,0.29186022,0.3440165,0.5016957,0.2143547,0.34675556,0.2805461883544922
0.10105118,0.33922747,0.104368925,0.20963816,0.09936198,0.3192614,0.21107274,0.3812662,0.29069844,0.10729082,0.21632373332977295
0.19567132,0.566049,0.098529264,0.09942107,0.35580826,0.10032205,0.10598668,0.6086619,0.26540688,0.18869631,0.2584552764892578
0.09503013,0.34188375,0.19646707,0.10162123,0.33249596,0.2179849,0.35425648,0.2830004,0.10758631,0.23610277,0.2266429215669632
0.10076352,0.20564665,0.09216451,0.10409282,0.21278521,0.09264985,0.098673984,0.098334126,0.31589368,0.09770701,0.1418711245059967
0.43791795,0.1969546,0.09816776,0.21369143,0.2633334,0.097925134,0.35545087,0.29126883,0.19812839,0.27317873,0.24260172247886658
0.1488311,0.18370514,0.2012573,0.09991352,0.19697176,0.20213772,0.29969352,0.107777774,0.4168031,0.20219786,0.20592887699604034
0.1927226,0.15865643,0.13379183,0.2724993,0.16592371,0.11305598,0.19430606,0.17516239,0.19626133,0.10203108,0.17044106125831604
0.13919537,0.14561675,0.11273234,0.13233,0.12970565,0.14954731,0.1247448,0.12793924,0.122185595,0.13671638,0.1320713460445404
0.10766596,0.11269235,0.102303065,0.10913208,0.10695435,0.11489337,0.12733902,0.10648361,0.13100968,0.11370486,0.11321783065795898
0.101771444,0.106594786,0.11030314,0.11213387,0.108559735,0.11120211,0.119611405,0.11673725,0.11011425,0.12174724,0.11187752336263657
0.1073621,0.10572498,0.104976386,0.095663466,0.1057483,0.10199739,0.09931587,0.10209206,0.110786274,0.09434829,0.10280150175094604
0.0959561,0.10392073,0.106324285,0.0967538,0.102124676,0.09473559,0.09913045,0.10809891,0.095865324,0.10225371,0.10051635652780533
0.12153739,0.10822934,0.112708785,0.11399127,0.109549835,0.12526032,0.12721983,0.11223008,0.117440335,0.1165184,0.11646854877471924
0.122684404,0.11499731,0.1143965,0.11074776,0.11519518,0.12928444,0.094776526,0.10787015,0.114875115,0.113768205,0.11385955661535263
0.13923551,0.12064645,0.104997836,0.1191394,0.101902,0.096991494,0.1297813,0.12510094,0.123428464,0.09917568,0.11603990942239761
0.18479165,0.21373388,0.19365194,0.20032212,0.102140434,0.1971408,0.19640654,0.19760013,0.15889673,0.19944824,0.18441325426101685
0.19832009,0.3794771,0.19696166,0.48729753,0.101762705,0.103020966,0.27751666,0.112530515,0.49382442,0.20659402,0.2557305693626404
0.3418691,0.2881827,0.2273317,0.35112092,0.20199509,0.3483369,0.6678619,0.6860005,0.37485456,0.5600688,0.4047622084617615
0.09256843,0.09018814,0.24522299,0.19735472,0.101121604,0.21103895,0.18503883,0.18630616,0.10458836,0.095805556,0.15092337131500244
0.3674008,0.11712039,0.09745948,0.15426742,0.2692409,0.17861402,0.19894506,0.09822576,0.38780943,0.35965896,0.2228742092847824
0.09882021,0.19029519,0.1907333,0.47064483,0.32606238,0.0979536,0.34865364,0.493962,0.15147921,0.18649048,0.25550949573516846
0.4429929,0.2163949,0.10239145,0.19902381,0.21283543,0.76502377,0.1920659,0.24521033,0.38997683,0.48507497,0.32509905099868774
0.20329145,0.40677592,0.6412169,0.26658204,0.6062855,0.20321953,0.20596391,0.2000014,0.44388735,0.23404807,0.3411271870136261
0.105150945,0.19179888,0.72990537,0.10657725,0.5410591,0.6352821,0.28122887,0.4232922,0.096759304,0.8221452,0.39331990480422974
0.099824436,0.08960846,0.09840714,0.27343047,0.09752781,0.19163054,0.22622865,0.26822403,0.0913388,0.23090364,0.16671238839626312
0.28253552,0.32738715,0.09773787,0.19757903,0.10660918,0.6572511,0.45229787,0.19426842,0.19691621,0.2841549,0.2796737253665924
0.22865148,0.20773908,0.18797702,0.2652906,0.3014361,0.18545847,0.37256858,0.47746274,0.3819766,0.19215749,0.28007179498672485
0.19138993,0.1942117,0.28600085,0.28093234,0.2512646,0.10941965,0.2016734,0.19245553,0.19853617,0.19738345,0.21032676100730896
0.21417765,0.22675067,0.21022421,0.1009442,0.18396936,0.19972129,0.41004446,0.22585405,0.09686393,0.10343199,0.19719818234443665
0.0952797,0.19917642,0.20970842,0.2547436,0.09229568,0.26121253,0.19580548,0.10209643,0.09888382,0.2792839,0.17884859442710876
0.13412514,0.17199826,0.18955927,0.19313264,0.18766628,0.5010225,0.09956452,0.20430394,0.22692353,0.1959716,0.21042676270008087
0.120553486,0.1511957,0.13302085,0.13160338,0.14422171,0.13912097,0.13087703,0.13709462,0.1343821,0.13917542,0.13612452149391174
0.10850539,0.10137313,0.10960139,0.11673024,0.10513543,0.115548074,0.09987125,0.12337314,0.11470277,0.12375806,0.11185988038778305
0.11279044,0.10908895,0.10883248,0.11671311,0.10609207,0.114375405,0.11372748,0.11619356,0.1075269,0.096412435,0.11017527431249619
0.109471306,0.11486894,0.10122255,0.1013131,0.10258937,0.10584659,0.11392509,0.09993932,0.11080438,0.095418595,0.10553993284702301
0.10723981,0.104881376,0.0982339,0.1010705,0.10222044,0.09471128,0.10082829,0.109514594,0.10112281,0.11177545,0.1031598448753357
0.11458642,0.11559563,0.11846083,0.12526584,0.11698089,0.119876996,0.13157159,0.107068494,0.11731917,0.11592689,0.11826527118682861
0.118573084,0.111707956,0.11418833,0.113484465,0.111636594,0.10759015,0.12002389,0.11575426,0.11441839,0.11407053,0.11414476484060287
0.14768018,0.09751629,0.115793884,0.13518003,0.13337421,0.09437349,0.110328734,0.09663427,0.12981555,0.107449174,0.11681457608938217
0.19884858,0.10376531,0.15650146,0.10249379,0.21552838,0.20383126,0.18311755,0.09934765,0.21910849,0.108088106,0.15906305611133575
0.18934818,0.09734597,0.2046989,0.20272984,0.09760423,0.2746314,0.19604167,0.20373182,0.121897265,0.18415144,0.17721804976463318
0.5843764,0.31594768,0.46194124,0.21907526,0.55538136,0.609193,0.68181384,0.371437,0.44271237,0.78857785,0.5030456185340881
0.09990652,0.28298923,0.18849586,0.1960178,0.3028617,0.1962138,0.09519518,0.096787564,0.14483322,0.16644968,0.1769750565290451
0.20698719,0.22828576,0.26439735,0.17928068,0.19204827,0.16520905,0.22501887,0.16628122,0.3331716,0.34600985,0.23066897690296173
0.21037571,0.5168557,0.097502545,0.536889,0.16890025,0.49636397,0.30533132,0.23356886,0.09925445,0.0876875,0.2752729058265686
0.21650237,0.09826123,0.26803732,0.1984527,0.56160533,0.20492509,0.25478697,0.095119014,0.22097708,0.19969995,0.2318367063999176
0.30758885,0.46565524,0.4689559,0.10040482,0.33491078,0.2397082,0.46349165,0.10077662,0.28613904,0.4210613,0.3188692331314087
0.20666929,0.28005198,0.17947648,0.10070944,0.09611318,0.32649955,0.09965486,0.18840149,0.28374654,0.3343867,0.209570974111557
0.20136935,0.10124655,0.186574,0.45892486,0.43575448,0.09080286,0.20380032,0.18113704,0.55644125,0.091801114,0.2507851719856262
0.096087724,0.20920461,0.41014183,0.24493268,0.5480683,0.09941639,0.09723296,0.32727137,0.1997624,0.2970559,0.25291740894317627
0.22400755,0.21896738,0.20823184,0.21721654,0.49431983,0.18233658,0.15125987,0.19781227,0.338422,0.21586357,0.2448437511920929
0.098167494,0.110773176,0.18674944,0.19924022,0.18310149,0.20298369,0.10172826,0.09386745,0.21004723,0.28794256,0.167460098862648
0.09152364,0.21146248,0.31557965,0.19072327,0.19715655,0.19492339,0.27788073,0.099794894,0.3144924,0.2112563,0.21047933399677277
0.35559002,0.20399377,0.2753679,0.0922387,0.18882594,0.092082456,0.19845591,0.18725705,0.19546506,0.19767475,0.19869515299797058
0.1965233,0.09298369,0.19666044,0.20071469,0.09834064,0.18641645,0.15651302,0.105115384,0.19887973,0.1934946,0.16256418824195862
0.13280204,0.1289776,0.14606944,0.12856413,0.1331396,0.1409217,0.14158465,0.13729227,0.13824318,0.106128134,0.13337227702140808
0.10263929,0.1179214,0.11342299,0.1154953,0.11970925,0.11730637,0.10983802,0.10833711,0.11267588,0.1191686,0.11365141719579697
0.09608828,0.10876469,0.12010488,0.10491164,0.11028973,0.10249138,0.11871344,0.10473288,0.10711576,0.11329548,0.1086508184671402
0.10707929,0.11180988,0.10872323,0.094466776,0.10251777,0.10372449,0.1121308,0.10283985,0.10381049,0.114429615,0.1061532124876976
0.11114374,0.10067326,0.09856801,0.10842452,0.10245535,0.101104386,0.10455594,0.10333072,0.09864516,0.10361858,0.10325197130441666
0.10905687,0.107411854,0.10938514,0.11353549,0.10994106,0.1170355,0.12271955,0.12261704,0.11073921,0.10808596,0.11305277049541473
0.11176436,0.10242899,0.12270016,0.10175526,0.094613865,0.110207014,0.10774328,0.10558429,0.12485856,0.11985226,0.11015079915523529
0.12764467,0.16017236,0.0890975,0.17862883,0.09248181,0.12592158,0.13198835,0.10467879,0.099420056,0.19247909,0.13025131821632385
0.2062648,0.29564357,0.19961321,0.09507496,0.19229881,0.19080032,0.19520865,0.19388694,0.17184728,0.19614583,0.19367845356464386
0.31392407,0.19967607,0.17633218,0.18855897,0.09930018,0.099372305,0.46479306,0.16231492,0.3406043,0.18598388,0.22308599948883057
0.5950693,0.5672225,0.7058634,0.22416446,0.4058416,0.7651954,0.20003024,0.7422904,0.7550953,0.68419135,0.5644963979721069
0.21617104,0.34843993,0.096876405,0.19789392,0.24867952,0.4690804,0.19966346,0.33055714,0.40118995,0.088758856,0.25973108410835266
0.20328444,0.38925463,0.18594725,0.2890908,0.18660575,0.18980642,0.31191224,0.20284617,0.18250594,0.2901602,0.24314138293266296
0.4562618,0.09581657,0.53460056,0.1897545,0.2657185,0.46139082,0.19333231,0.09065477,0.10629342,0.3524959,0.27463191747665405
0.35039347,0.4074061,0.43106303,0.27946717,0.38602692,0.21521163,0.50005347,0.49788743,0.19093956,0.3405053,0.35989540815353394
0.093132704,0.21999246,0.101568416,0.80722237,0.30019704,0.38153037,0.58231145,0.09990335,0.210395,0.22204855,0.3018301725387573
0.20023638,0.30765733,0.3729209,0.095517136,0.24219894,0.2239204,0.10321614,0.19220383,0.10035338,0.19580339,0.2034027874469757
0.44912422,0.24088491,0.38704157,0.42901352,0.20787,0.25279415,0.19571477,0.28269285,0.1037922,0.3860017,0.29349297285079956
0.09801993,0.10064474,0.1012937,0.34991235,0.3464753,0.09947201,0.10316574,0.21390603,0.6632409,0.09350528,0.21696361899375916
0.10059544,0.09985606,0.18143281,0.18997203,0.2022895,0.29725003,0.18775126,0.2212464,0.38435143,0.20318928,0.2067934274673462
0.10848915,0.09776538,0.3365022,0.0983803,0.18613543,0.109978676,0.30165997,0.09630047,0.2157411,0.093021356,0.16439740359783173
0.2038669,0.10525831,0.1028724,0.1003616,0.09136901,0.22193173,0.19637217,0.09138066,0.19947861,0.2124398,0.1525331288576126
0.30424345,0.22901559,0.36747506,0.101856634,0.18308213,0.19239618,0.091950625,0.18894655,0.19581944,0.19980933,0.20545947551727295
0.14459878,0.14722788,0.12891412,0.21092272,0.29325253,0.19058017,0.19919035,0.19520196,0.26987773,0.15604576,0.1935812085866928
0.12230908,0.13763097,0.14620619,0.12647957,0.17933314,0.13186425,0.117829055,0.13226381,0.13140252,0.14351867,0.1368837207555771
0.111344524,0.10215204,0.119983554,0.13152629,0.11675034,0.12389449,0.1330291,0.11710657,0.10899396,0.11552554,0.11803064495325089
0.17684822,0.11172084,0.108010285,0.09790469,0.11241354,0.1105266,0.10441371,0.10244943,0.109163664,0.11087467,0.11443255841732025
0.111226276,0.102450326,0.105842516,0.08897383,0.101146564,0.11116215,0.10957156,0.10200472,0.09882475,0.09904328,0.10302458703517914
0.09860076,0.09715696,0.09398678,0.103641495,0.101103984,0.10233258,0.09729644,0.09953978,0.09833007,0.094238676,0.09862275421619415
0.11071346,0.12134376,0.1196596,0.10343014,0.12236387,0.103555664,0.11753623,0.11661634,0.12702483,0.11450093,0.11567448079586029
0.124559514,0.117376074,0.101470515,0.11195662,0.12117048,0.11383169,0.10996562,0.11947155,0.10092348,0.11238831,0.11331138759851456
0.1291179,0.1886094,0.09696731,0.13374965,0.091787755,0.09845611,0.1225265,0.10403011,0.13636504,0.2147727,0.13163825869560242
0.19203703,0.0935087,0.106009446,0.29154387,0.19519,0.14405039,0.1758258,0.40933567,0.19683272,0.15971194,0.1964045614004135
0.67130953,0.0959269,0.1930545,0.11051911,0.2595505,0.27886575,0.17679925,0.22274773,0.20965426,0.4255741,0.2644001841545105
0.20189944,0.18713944,0.35324553,0.7024832,0.20466672,0.40756917,0.41736403,0.10020982,0.096150905,0.091017574,0.2761745750904083
0.5543723,0.23838606,0.096356824,0.36992338,0.19738647,0.44797528,0.20433804,0.09070173,0.34426147,0.19351268,0.2737214267253876
0.3239876,0.110588595,0.20232686,0.18254775,0.5262872,0.28051642,0.69299567,0.19623703,0.25754368,0.23472051,0.30077511072158813
0.2766824,0.1930928,0.54286695,0.45391107,0.10027072,0.7351005,0.10636078,0.096123785,0.1994305,0.78293574,0.34867748618125916
0.4570399,0.09720051,0.21014243,0.19554015,0.26644555,0.19090159,0.20817694,0.19474372,0.15060855,0.5945161,0.2565315365791321
0.322615,0.36855373,0.47506207,0.102225676,0.19593213,0.32605878,0.26114333,0.48149207,0.65966326,0.19429456,0.33870404958724976
0.45912874,0.5960046,0.09214461,0.4490645,0.3324993,0.43278575,0.3706449,0.22100253,0.2163943,0.41176528,0.3581434488296509
0.32210067,0.6555241,0.1923124,0.2039128,0.102474034,0.36963344,0.35412973,0.20935412,0.100044444,0.32153115,0.2831016778945923
0.2054244,0.20467854,0.21159965,0.2024726,0.19320504,0.2862253,0.5985854,0.19504644,0.2039348,0.2706723,0.2571844458580017
0.39215344,0.2970466,0.11250509,0.19711773,0.32920304,0.19704022,0.1955644,0.20935826,0.36032027,0.19592567,0.24862346053123474
0.47851664,0.2938381,0.22104332,0.25392058,0.10327547,0.105978146,0.1952824,0.11152762,0.20162061,0.09580021,0.20608028769493103
0.19599637,0.09956515,0.21338436,0.17829439,0.1953429,0.18467127,0.21243049,0.1892364,0.47124675,0.44698498,0.2387152910232544
